gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
40,12174.5,0,12174.5,17.680856943130493,13.209876543209878,2389317.0125,0,12174.5,0,0,0,0,0,1900,1680,5400,1100,0
41,17323.5,0,17323.5,18.676849842071533,13.086419753086421,1994036.625,0,17323.5,0,0,0,0,0,1880,1720,5400,1200,5000
42,17528.0,0,17528.0,18.41900062561035,20.781893004115222,2183558.1875,0,17528.0,0,0,0,0,0,1700,1720,5300,1400,5000
43,17468.0,0,17468.0,17.808282613754272,17.901234567901234,2676672.5375,0,17468.0,0,0,0,0,0,1780,1680,5300,1500,5000
44,17397.75,0,17397.75,18.607866525650024,24.650205761316872,3231741.2375,0,17397.75,0,0,0,0,0,1570,1680,5300,1500,5000
45,17348.75,0,17348.75,18.56844472885132,12.716049382716049,2839841.35,0,17348.75,0,0,0,0,0,1570,1640,5300,1500,5000
46,17316.75,0,17316.75,21.339205980300903,8.724279835390947,842360.7875,0,17316.75,0,0,0,0,0,1570,1640,5300,1500,5000
47,17275.5,0,17275.5,18.631072759628296,9.4238683127572,3139662.4875,0,17275.5,0,0,0,0,0,1570,1640,5300,1500,5000
48,17264.25,0,17264.25,18.13921284675598,12.098765432098766,3130619.725,0,17264.25,0,0,0,0,0,1580,1640,5300,1500,5000
49,17264.25,0,17264.25,16.469923973083496,15.925925925925927,2836605.6875,0,17264.25,0,0,0,0,0,1580,1640,5300,1500,5000
50,17225.75,0,17225.75,16.49375891685486,17.572016460905353,3437080.7,0,17225.75,0,0,0,0,0,1590,1680,5300,1500,5000
51,17225.75,0,17225.75,16.797014474868774,21.19341563786008,3235918.6375,0,17225.75,0,0,0,0,0,1590,1680,5300,1500,5000
52,17192.25,0,17192.25,14.96782398223877,16.378600823045268,2985798.2375,0,17192.25,0,0,0,0,0,1580,1640,5300,1500,5000
53,17192.25,0,17192.25,17.288638591766357,11.728395061728396,1245838.825,0,17192.25,0,0,0,0,0,1580,1640,5300,1500,5000
54,17075.25,0,17075.25,15.914191722869873,9.958847736625511,1141960.3625,0,17075.25,0,0,0,0,0,1590,1600,5200,1500,5000
55,17075.25,0,17075.25,16.566548109054565,5.925925925925926,1043773.3,0,17075.25,0,0,0,0,0,1590,1600,5200,1500,5000
56,17007.25,0,17007.25,15.856987714767456,15.267489711934154,1687292.6125,0,17007.25,0,0,0,0,0,1590,1640,5100,1500,5000
57,16907.25,0,16907.25,16.4358491897583,7.613168724279835,1046291.0375,0,16907.25,0,0,0,0,0,1590,1640,5000,1500,5000
58,16907.25,0,16907.25,17.273993730545044,2.304526748971193,595376.0125,0,16907.25,0,0,0,0,0,1590,1640,5000,1500,5000
59,16853.75,0,16853.75,17.84034514427185,3.3744855967078187,496641.1,0,16853.75,0,0,0,0,0,1590,1640,4900,1500,5000
60,16853.75,0,16853.75,18.287402629852295,6.91358024691358,1046136.85,0,16853.75,0,0,0,0,0,1590,1640,4900,1500,5000
61,16710.25,0,16710.25,18.57331895828247,6.172839506172838,1246383.35,0,16710.25,0,0,0,0,0,1400,1640,4900,1500,5000
62,16633.25,0,16633.25,16.792723655700684,5.884773662551439,841749.5125,0,16633.25,0,0,0,0,0,1400,1640,4800,1500,5000
63,16633.25,0,16633.25,17.841213703155518,4.485596707818931,898958.7,0,16633.25,0,0,0,0,0,1400,1640,4800,1500,5000
