gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
112,9889.5,0,9889.5,49.02307391166687,96.77551020408164,274404.00625,0,9889.5,0,0,0,0,0,1160,1560,4000,1400,0
113,9894.5,0,9894.5,58.147705078125,93.63265306122447,224552.31875,0,9894.5,0,0,0,0,0,1160,1560,4000,1400,0
114,9894.5,0,9894.5,54.2105917930603,98.93877551020408,127202.65625,0,9894.5,0,0,0,0,0,1160,1560,4000,1400,0
115,9894.5,0,9894.5,47.768367767333984,97.63265306122449,250134.05,0,9894.5,0,0,0,0,0,1160,1560,4000,1400,0
116,9894.5,0,9894.5,52.74539518356323,94.08163265306122,250691.6875,0,9894.5,0,0,0,0,0,1160,1560,4000,1400,0
117,9894.5,0,9894.5,50.33957552909851,97.51020408163264,99588.25625,0,9894.5,0,0,0,0,0,1160,1560,4000,1400,0
118,9862.5,0,9862.5,54.73380994796753,92.24489795918367,223562.2375,0,9862.5,0,0,0,0,0,1160,1560,4000,1400,0
119,9862.5,0,9862.5,50.98859405517578,96.61224489795919,76058.65,0,9862.5,0,0,0,0,0,1160,1560,4000,1400,0
120,9862.5,0,9862.5,52.43127632141113,95.59183673469389,225431.96875,0,9862.5,0,0,0,0,0,1160,1560,4000,1400,0
121,9862.5,0,9862.5,50.48007321357727,95.46938775510205,149004.4625,0,9862.5,0,0,0,0,0,1160,1560,4000,1400,0
122,9862.5,0,9862.5,47.769535541534424,98.53061224489797,99565.01875,0,9862.5,0,0,0,0,0,1160,1560,4000,1400,0
123,9818.5,0,9818.5,53.60715389251709,93.87755102040816,100221.85625,0,9818.5,0,0,0,0,0,1030,1520,4100,1400,0
124,9818.5,0,9818.5,51.523937940597534,95.26530612244898,197567.09375,0,9818.5,0,0,0,0,0,1030,1520,4100,1400,0
125,9818.5,0,9818.5,47.856995820999146,94.81632653061224,1306.2375,0,9818.5,0,0,0,0,0,1030,1520,4100,1400,0
126,9818.5,0,9818.5,48.17300534248352,96.48979591836735,50795.85,0,9818.5,0,0,0,0,0,1030,1520,4100,1400,0
127,9818.5,0,9818.5,51.48266100883484,91.55102040816328,24409.5,0,9818.5,0,0,0,0,0,1030,1520,4100,1400,0
128,9718.5,0,9718.5,50.6810941696167,95.18367346938777,371909.21875,0,9718.5,0,0,0,0,0,1020,1520,4000,1400,0
129,9718.5,0,9718.5,47.846970319747925,96.48979591836735,149829.6125,0,9718.5,0,0,0,0,0,1020,1520,4000,1400,0
130,9699.5,0,9699.5,53.72329878807068,98.20408163265306,99049.8375,0,9699.5,0,0,0,0,0,1020,1520,4000,1400,0
131,9699.5,0,9699.5,52.54144620895386,98.53061224489797,97751.025,0,9699.5,0,0,0,0,0,1020,1520,4000,1400,0
132,9625.5,0,9625.5,50.58976626396179,97.0204081632653,124097.68125,0,9625.5,0,0,0,0,0,1020,1520,3900,1400,0
133,9636.75,0,9636.75,49.68315529823303,98.32653061224491,150361.91875,0,9636.75,0,0,0,0,0,1000,1560,3900,1400,0
134,9633.5,0,9633.5,49.627580404281616,95.10204081632652,49935.31875,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
135,9633.5,0,9633.5,49.1870014667511,96.44897959183673,325040.43125,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
136,9633.5,0,9633.5,52.333271503448486,98.9795918367347,74565.8875,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
137,9633.5,0,9633.5,51.27719187736511,95.59183673469389,50111.45625,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
138,9633.5,0,9633.5,52.796550989151,87.42857142857143,75100.3625,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
139,9633.5,0,9633.5,50.68678164482117,98.93877551020408,148465.95,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
140,9633.5,0,9633.5,46.58196544647217,93.10204081632654,222514.875,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
141,9633.5,0,9633.5,50.9133985042572,96.81632653061226,149887.79375,0,9633.5,0,0,0,0,0,1010,1600,3900,1400,0
142,9601.5,0,9601.5,54.55255746841431,95.42857142857144,226868.525,0,9601.5,0,0,0,0,0,1010,1600,3900,1400,0
143,9601.5,0,9601.5,51.98232817649841,97.26530612244898,224284.0,0,9601.5,0,0,0,0,0,1010,1600,3900,1400,0
144,9601.5,0,9601.5,50.524324893951416,97.59183673469387,76113.73125,0,9601.5,0,0,0,0,0,1010,1600,3900,1400,0
145,9601.5,0,9601.5,50.57761597633362,97.91836734693877,252461.7625,0,9601.5,0,0,0,0,0,1010,1600,3900,1400,0
146,9511.5,0,9511.5,49.19746422767639,99.10204081632654,175544.825,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
147,9511.5,0,9511.5,48.67201828956604,98.24489795918367,199987.63125,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
148,9511.5,0,9511.5,52.6141312122345,96.93877551020407,75564.9125,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
149,9511.5,0,9511.5,53.44545292854309,99.59183673469386,174406.53125,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
150,9511.5,0,9511.5,49.069732666015625,98.44897959183673,76218.61875,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
151,9511.5,0,9511.5,46.237268686294556,96.16326530612247,150093.4625,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
152,9511.5,0,9511.5,50.95894122123718,91.75510204081633,1240.35625,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
153,9511.5,0,9511.5,51.06324124336243,98.9795918367347,124952.65625,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
154,9511.5,0,9511.5,53.72008681297302,97.71428571428571,74837.7625,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
155,9511.5,0,9511.5,49.839717388153076,97.91836734693877,151360.0875,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
156,9511.5,0,9511.5,50.97033500671387,98.65306122448978,50179.36875,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
157,9511.5,0,9511.5,49.10792541503906,96.20408163265306,248696.55,0,9511.5,0,0,0,0,0,1090,1640,3800,1300,0
158,9606.5,0,9606.5,47.495105028152466,95.83673469387755,175172.94375,0,9606.5,0,0,0,0,0,1080,1640,3700,1400,0
159,9606.5,0,9606.5,49.01361608505249,97.71428571428571,223692.54375,0,9606.5,0,0,0,0,0,1080,1640,3700,1400,0
160,9596.5,0,9596.5,54.988969802856445,99.3061224489796,173437.95,0,9596.5,0,0,0,0,0,1070,1640,3700,1400,0
161,9596.5,0,9596.5,48.385721921920776,95.71428571428571,225357.79375,0,9596.5,0,0,0,0,0,1070,1640,3700,1400,0
162,9596.5,0,9596.5,53.59274697303772,95.02040816326529,176339.6125,0,9596.5,0,0,0,0,0,1070,1640,3700,1400,0
163,9417.5,0,9417.5,50.764686584472656,98.85714285714286,150395.26875,0,9417.5,0,0,0,0,0,1070,1640,3700,1300,0
164,9364.5,0,9364.5,50.24969983100891,93.55102040816327,98658.675,0,9364.5,0,0,0,0,0,1070,1560,3700,1300,0
165,9364.5,0,9364.5,46.605783224105835,93.91836734693877,99432.11875,0,9364.5,0,0,0,0,0,1070,1560,3700,1300,0
166,9273.75,0,9273.75,46.792749643325806,93.42857142857142,274755.89375,0,9273.75,0,0,0,0,0,980,1520,3700,1300,0
167,9264.75,0,9264.75,51.69330167770386,96.08163265306123,51106.09375,0,9264.75,0,0,0,0,0,980,1520,3700,1300,0
168,9293.5,0,9293.5,54.28027629852295,94.65306122448979,51886.05625,0,9293.5,0,0,0,0,0,980,1600,3700,1300,0
169,9293.5,0,9293.5,50.491387367248535,99.71428571428571,102449.85625,0,9293.5,0,0,0,0,0,980,1600,3700,1300,0
170,9293.5,0,9293.5,50.66010904312134,99.14285714285717,125317.5875,0,9293.5,0,0,0,0,0,980,1600,3700,1300,0
171,9293.5,0,9293.5,51.89440298080444,91.34693877551018,98593.9,0,9293.5,0,0,0,0,0,980,1600,3700,1300,0
172,9293.5,0,9293.5,47.08155083656311,96.85714285714285,1234.88125,0,9293.5,0,0,0,0,0,980,1600,3700,1300,0
173,9243.5,0,9243.5,47.73270606994629,94.12244897959184,49734.16875,0,9243.5,0,0,0,0,0,860,1600,3800,1300,0
174,9243.5,0,9243.5,49.320926666259766,89.79591836734693,98732.80625,0,9243.5,0,0,0,0,0,860,1600,3800,1300,0
175,9243.5,0,9243.5,50.23000240325928,96.65306122448982,0.0,0,9243.5,0,0,0,0,0,860,1600,3800,1300,0
176,9164.5,0,9164.5,47.2848687171936,94.89795918367345,273359.93125,0,9164.5,0,0,0,0,0,870,1600,3700,1300,0
177,9164.5,0,9164.5,50.087682485580444,95.22448979591837,199153.94375,0,9164.5,0,0,0,0,0,870,1600,3700,1300,0
178,9279.5,0,9279.5,55.6197612285614,99.42857142857143,25125.74375,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
179,9279.5,0,9279.5,50.34401082992554,99.30612244897958,75073.46875,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
180,9279.5,0,9279.5,51.043824911117554,96.57142857142858,76832.34375,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
181,9279.5,0,9279.5,49.64554738998413,98.36734693877553,75965.125,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
182,9279.5,0,9279.5,56.08629250526428,97.75510204081634,99519.725,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
183,9279.5,0,9279.5,46.37511849403381,97.87755102040816,326201.675,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
184,9279.5,0,9279.5,47.280009746551514,92.16326530612247,98730.3375,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
185,9279.5,0,9279.5,53.082324743270874,95.18367346938774,123557.775,0,9279.5,0,0,0,0,0,870,1600,3700,1400,0
186,9287.5,0,9287.5,51.47433686256409,92.9795918367347,26460.0875,0,9287.5,0,0,0,0,0,870,1600,3700,1400,0
