gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
47,15238.25,0,15238.25,6.9786810874938965,0,0,0,15238.25,0,0,0,0,0,960,1480,4400,1400,5000
48,15176.75,0,15176.75,7.151907682418823,0,0,0,15176.75,0,0,0,0,0,1050,1560,4300,1400,5000
49,15184.25,0,15184.25,7.116503715515137,0,0,0,15184.25,0,0,0,0,0,1050,1560,4300,1400,5000
50,15084.25,0,15084.25,7.245001316070557,0,0,0,15084.25,0,0,0,0,0,1050,1560,4200,1400,5000
51,15084.25,0,15084.25,6.823864936828613,0,0,0,15084.25,0,0,0,0,0,1050,1560,4200,1400,5000
52,15156.25,0,15156.25,7.452728986740112,0,0,0,15156.25,0,0,0,0,0,890,1480,4200,1600,5000
53,15156.25,0,15156.25,7.077435255050659,0,0,0,15156.25,0,0,0,0,0,890,1480,4200,1600,5000
54,15156.25,0,15156.25,7.273915767669678,0,0,0,15156.25,0,0,0,0,0,890,1480,4200,1600,5000
55,15096.25,0,15096.25,6.846283435821533,0,0,0,15096.25,0,0,0,0,0,900,1480,4200,1600,5000
56,15096.25,0,15096.25,7.347657680511475,0,0,0,15096.25,0,0,0,0,0,900,1480,4200,1600,5000
57,15096.25,0,15096.25,6.820993423461914,0,0,0,15096.25,0,0,0,0,0,900,1480,4200,1600,5000
58,15096.25,0,15096.25,7.250520467758179,0,0,0,15096.25,0,0,0,0,0,900,1480,4200,1600,5000
59,14851.25,0,14851.25,7.249481678009033,0,0,0,14851.25,0,0,0,0,0,930,1480,4100,1400,5000
60,14828.25,0,14828.25,7.325973749160767,0,0,0,14828.25,0,0,0,0,0,900,1480,4100,1400,5000
61,14783.25,0,14783.25,6.956866502761841,0,0,0,14783.25,0,0,0,0,0,910,1440,4100,1400,5000
62,14783.25,0,14783.25,6.98627781867981,0,0,0,14783.25,0,0,0,0,0,910,1440,4100,1400,5000
63,14783.25,0,14783.25,7.210586309432983,0,0,0,14783.25,0,0,0,0,0,910,1440,4100,1400,5000
64,14783.25,0,14783.25,7.2535576820373535,0,0,0,14783.25,0,0,0,0,0,910,1440,4100,1400,5000
65,14783.25,0,14783.25,6.915928363800049,0,0,0,14783.25,0,0,0,0,0,910,1440,4100,1400,5000
66,14790.25,0,14790.25,7.256298065185547,0,0,0,14790.25,0,0,0,0,0,900,1440,4100,1400,5000
67,14869.75,0,14869.75,7.410752058029175,0,0,0,14869.75,0,0,0,0,0,910,1440,4100,1500,5000
68,14826.75,0,14826.75,7.028018951416016,0,0,0,14826.75,0,0,0,0,0,900,1440,4100,1500,5000
69,14696.75,0,14696.75,6.87337851524353,0,0,0,14696.75,0,0,0,0,0,890,1440,4100,1400,5000
70,14816.75,0,14816.75,7.284118175506592,0,0,0,14816.75,0,0,0,0,0,880,1440,4100,1500,5000
71,14651.75,0,14651.75,7.139198303222656,0,0,0,14651.75,0,0,0,0,0,890,1440,4000,1400,5000
72,14645.75,0,14645.75,6.85910701751709,0,0,0,14645.75,0,0,0,0,0,860,1440,4000,1400,5000
73,14626.75,0,14626.75,7.474012136459351,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
74,14626.75,0,14626.75,7.396788120269775,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
75,14626.75,0,14626.75,7.060488700866699,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
76,14626.75,0,14626.75,6.883618593215942,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
77,14626.75,0,14626.75,7.209262847900391,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
78,14626.75,0,14626.75,7.146427392959595,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
79,14626.75,0,14626.75,6.985994100570679,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
80,14626.75,0,14626.75,7.150174856185913,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
81,14626.75,0,14626.75,7.405118942260742,0,0,0,14626.75,0,0,0,0,0,890,1440,4000,1400,5000
82,14635.25,0,14635.25,6.839745283126831,0,0,0,14635.25,0,0,0,0,0,890,1440,4000,1400,5000
83,14654.75,0,14654.75,7.24721360206604,0,0,0,14654.75,0,0,0,0,0,880,1440,4000,1400,5000
84,14654.75,0,14654.75,7.582237958908081,0,0,0,14654.75,0,0,0,0,0,880,1440,4000,1400,5000
85,14654.75,0,14654.75,7.093585252761841,0,0,0,14654.75,0,0,0,0,0,870,1480,4000,1400,5000
86,14514.75,0,14514.75,6.847816705703735,0,0,0,14514.75,0,0,0,0,0,860,1440,3900,1400,5000
87,14404.75,0,14404.75,7.358486652374268,0,0,0,14404.75,0,0,0,0,0,850,1440,3800,1400,5000
