gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
1,7017552.0,7,17552.0,33.589858293533325,99.4308943089431,74329891.38333334,7,17552.0,0,0,0,0,0,3700,2040,8200,1300,0
2,4017498.5,4,17498.5,25.824082851409912,98.86178861788618,3199503.5166666666,4,17498.5,0,0,0,0,0,3640,1920,8600,1200,0
3,3017136.5,3,17136.5,25.032342195510864,92.72357723577237,533411.5,3,17136.5,0,0,0,0,0,3480,2000,8100,1200,0
4,1016374.5,1,16374.5,24.487156867980957,55.60975609756098,133422.26666666666,1,16374.5,0,0,0,0,0,3250,1840,7700,1200,0
5,1016068.5,1,16068.5,24.63984751701355,41.7479674796748,20.4,1,16068.5,0,0,0,0,0,3070,1840,7500,1400,0
6,1015928.5,1,15928.5,28.634148836135864,56.50406504065041,9.333333333333334,1,15928.5,0,0,0,0,0,3150,1840,7300,1400,0
7,1015928.5,1,15928.5,25.918397188186646,43.21138211382114,0.0,1,15928.5,0,0,0,0,0,3150,1840,7300,1400,0
8,1015928.5,1,15928.5,25.26329255104065,17.073170731707314,0.0,1,15928.5,0,0,0,0,0,3150,1840,7300,1400,0
9,1015928.5,1,15928.5,24.633618354797363,17.073170731707314,0.0,1,15928.5,0,0,0,0,0,3150,1840,7300,1400,0
10,1015928.5,1,15928.5,26.211623191833496,0.0,0.0,1,15928.5,0,0,0,0,0,3150,1840,7300,1400,0
11,16287.5,0,16287.5,24.033488273620605,0.0,66642.73333333334,0,16287.5,0,0,0,0,0,3300,1920,7200,1600,0
12,16287.5,0,16287.5,24.590415239334106,17.804878048780488,0.0,0,16287.5,0,0,0,0,0,3300,1920,7200,1600,0
13,15673.0,0,15673.0,27.765620708465576,22.520325203252032,40.96666666666667,0,15673.0,0,0,0,0,0,3100,1840,6600,1800,0
14,14958.0,0,14958.0,25.909302473068237,20.48780487804878,88.63333333333334,0,14958.0,0,0,0,0,0,3240,1800,6600,1200,0
15,14958.0,0,14958.0,25.550556421279907,47.27642276422765,45.2,0,14958.0,0,0,0,0,0,3240,1800,6600,1200,0
16,14540.0,0,14540.0,24.78428816795349,12.398373983739837,27.866666666666667,0,14540.0,0,0,0,0,0,3100,1840,6200,1300,0
17,14540.0,0,14540.0,24.98913812637329,8.536585365853657,0.0,0,14540.0,0,0,0,0,0,3100,1840,6200,1300,0
18,14540.0,0,14540.0,23.82574462890625,29.878048780487802,0.0,0,14540.0,0,0,0,0,0,3100,1840,6200,1300,0
19,14540.0,0,14540.0,24.3292293548584,17.073170731707314,0.0,0,14540.0,0,0,0,0,0,3100,1840,6200,1300,0
20,14540.0,0,14540.0,25.993127584457397,0.0,0.0,0,14540.0,0,0,0,0,0,3100,1840,6200,1300,0
21,13889.0,0,13889.0,27.483741283416748,0.0,43.4,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
22,13889.0,0,13889.0,26.201605081558228,28.17073170731707,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
23,13889.0,0,13889.0,25.422131538391113,28.17073170731707,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
24,13889.0,0,13889.0,25.07140302658081,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
25,13889.0,0,13889.0,24.46598768234253,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
26,13889.0,0,13889.0,24.485848903656006,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
27,13889.0,0,13889.0,25.762428760528564,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
28,13889.0,0,13889.0,28.309213161468506,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
29,13889.0,0,13889.0,25.50293469429016,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
30,13889.0,0,13889.0,25.80155634880066,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
31,13889.0,0,13889.0,24.46772313117981,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
32,13889.0,0,13889.0,24.405578136444092,0.0,0.0,0,13889.0,0,0,0,0,0,2580,1760,6200,1100,0
33,13835.0,0,13835.0,24.147589921951294,3.4552845528455287,3.6,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
34,13835.0,0,13835.0,25.384005069732666,20.731707317073173,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
35,13835.0,0,13835.0,29.485254526138306,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
36,13835.0,0,13835.0,24.34418511390686,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
37,13835.0,0,13835.0,24.906824111938477,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
38,13835.0,0,13835.0,24.780162572860718,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
39,13835.0,0,13835.0,25.0849506855011,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
40,13835.0,0,13835.0,23.83833622932434,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
41,13835.0,0,13835.0,24.043465852737427,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
42,13835.0,0,13835.0,27.28280472755432,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
43,13835.0,0,13835.0,27.321330070495605,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
44,13835.0,0,13835.0,25.08768939971924,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
45,13835.0,0,13835.0,24.268091440200806,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
46,13835.0,0,13835.0,23.355794429779053,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
47,13835.0,0,13835.0,24.837513208389282,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
48,13835.0,0,13835.0,24.437540292739868,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
49,13835.0,0,13835.0,28.0102219581604,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
50,13835.0,0,13835.0,25.793489694595337,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
51,13835.0,0,13835.0,22.52446413040161,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
52,13835.0,0,13835.0,24.6613986492157,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
53,13835.0,0,13835.0,24.230897426605225,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
54,13835.0,0,13835.0,25.326890468597412,0.0,0.0,0,13835.0,0,0,0,0,0,2600,1680,6100,1100,0
55,13805.0,0,13805.0,25.006834745407104,0.0,2.0,0,13805.0,0,0,0,0,0,3070,1680,6100,1000,0
56,13805.0,0,13805.0,26.467189073562622,6.422764227642277,0.0,0,13805.0,0,0,0,0,0,3070,1680,6100,1000,0
57,13805.0,0,13805.0,26.61784315109253,9.634146341463415,0.0,0,13805.0,0,0,0,0,0,3070,1680,6100,1000,0
