gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
59,15070.75,0,15070.75,68.08204174041748,97.72357723577235,21155827.0625,0,15070.75,0,0,0,0,0,980,1440,4800,700,5000
60,15028.75,0,15028.75,60.923821449279785,96.66666666666669,19368130.9875,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
61,15028.75,0,15028.75,85.95912981033325,96.34146341463413,18324855.2625,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
62,15028.75,0,15028.75,80.86000514030457,98.3739837398374,18076380.3625,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
63,15028.75,0,15028.75,91.34603214263916,97.19512195121952,18678104.65,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
64,15028.75,0,15028.75,79.63882684707642,99.34959349593497,19076142.1,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
65,15028.75,0,15028.75,77.41452121734619,98.04878048780488,17258552.6,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
66,15028.75,0,15028.75,54.67424726486206,98.45528455284554,16267373.8625,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
67,15028.75,0,15028.75,69.0836546421051,93.17073170731706,18821773.15,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
68,15028.75,0,15028.75,60.46349024772644,98.33333333333334,15225241.425,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
69,15028.75,0,15028.75,64.05593585968018,99.22764227642278,20113553.9875,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
70,15028.75,0,15028.75,98.48545408248901,94.26829268292683,18175440.425,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
71,15028.75,0,15028.75,76.94016885757446,99.0650406504065,16476478.6375,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
72,15028.75,0,15028.75,67.50401759147644,98.57723577235772,18415883.3625,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
73,15028.75,0,15028.75,71.85573840141296,97.52032520325203,17575910.8125,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
74,15028.75,0,15028.75,76.54379940032959,96.0569105691057,14916378.875,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
75,15028.75,0,15028.75,74.46242952346802,97.84552845528455,17571645.125,0,15028.75,0,0,0,0,0,980,1400,4800,700,5000
