gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
1,13061277.0,13,61277.0,29.137677907943726,97.64227642276424,71599078.91666667,13,61277.0,0,0,3,0,0,3400,1680,7600,1000,45000
2,4056584.5,4,56584.5,25.378541469573975,88.21138211382113,3134770.0,4,56584.5,0,0,0,0,0,4430,1800,6900,1000,40000
3,1017728.0,1,17728.0,24.082340240478516,96.58536585365856,1400235.9666666666,1,17728.0,0,0,0,0,0,4520,2000,7500,1500,0
4,1016973.0,1,16973.0,26.902740240097046,91.05691056910568,67215.2,1,16973.0,0,0,0,0,0,4290,2000,6900,1500,0
5,1016973.0,1,16973.0,23.96117901802063,28.69918699186992,22.933333333333334,1,16973.0,0,0,0,0,0,4290,2000,6900,1500,0
6,1016946.0,1,16946.0,23.829809188842773,22.19512195121951,1.8,1,16946.0,0,0,0,0,0,4180,1960,7100,1500,0
7,1016279.0,1,16279.0,24.278478860855103,31.17886178861789,90.18333333333334,1,16279.0,0,0,0,0,0,4050,1960,6700,1400,0
8,16211.5,0,16211.5,24.113053560256958,35.24390243902439,66673.51666666666,0,16211.5,0,0,0,0,0,3540,1760,7100,1300,0
9,16074.25,0,16074.25,25.724263668060303,53.536585365853654,16.216666666666665,0,16074.25,0,0,0,0,0,3450,1720,7300,1300,0
10,15407.25,0,15407.25,23.843040466308594,63.33333333333333,49.95,0,15407.25,0,0,0,0,0,3000,1680,7200,1300,0
11,15270.25,0,15270.25,26.28036856651306,28.65853658536586,9.133333333333333,0,15270.25,0,0,0,0,0,3100,1680,6900,1300,0
12,15270.25,0,15270.25,25.461317539215088,33.98373983739837,0.0,0,15270.25,0,0,0,0,0,3100,1680,6900,1300,0
13,15270.25,0,15270.25,23.615705966949463,16.260162601626014,0.0,0,15270.25,0,0,0,0,0,3100,1680,6900,1300,0
14,15270.25,0,15270.25,23.651920795440674,0.0,0.0,0,15270.25,0,0,0,0,0,3100,1680,6900,1300,0
15,15234.25,0,15234.25,22.150415420532227,9.75609756097561,2.4,0,15234.25,0,0,0,0,0,2940,1600,6800,1400,0
16,15234.25,0,15234.25,24.550089359283447,29.268292682926827,0.0,0,15234.25,0,0,0,0,0,2940,1600,6800,1400,0
17,15234.25,0,15234.25,22.919822692871094,19.51219512195122,0.0,0,15234.25,0,0,0,0,0,2940,1600,6800,1400,0
18,15079.5,0,15079.5,22.5549476146698,3.6585365853658534,10.316666666666666,0,15079.5,0,0,0,0,0,3180,1600,6700,1400,0
19,15079.5,0,15079.5,24.77720332145691,18.29268292682927,0.0,0,15079.5,0,0,0,0,0,3180,1600,6700,1400,0
20,14979.5,0,14979.5,22.172023057937622,29.512195121951212,12.066666666666666,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
21,14979.5,0,14979.5,22.068788528442383,9.75609756097561,0.0,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
22,14979.5,0,14979.5,21.81684637069702,3.2520325203252027,0.0,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
23,14979.5,0,14979.5,22.46804118156433,0.0,0.0,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
24,14979.5,0,14979.5,24.593424081802368,0.0,0.0,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
25,14979.5,0,14979.5,22.419520139694214,0.0,0.0,0,14979.5,0,0,0,0,0,3180,1600,6600,1400,0
26,14608.25,0,14608.25,21.647206783294678,0.0,24.75,0,14608.25,0,0,0,0,0,2910,1480,6500,1300,0
27,14608.25,0,14608.25,23.69959783554077,8.577235772357723,7.233333333333333,0,14608.25,0,0,0,0,0,2910,1480,6500,1300,0
28,14608.25,0,14608.25,22.318528175354004,12.886178861788617,0.0,0,14608.25,0,0,0,0,0,2910,1480,6500,1300,0
29,14608.25,0,14608.25,22.09700059890747,0.0,0.0,0,14608.25,0,0,0,0,0,2910,1480,6500,1300,0
30,14317.5,0,14317.5,21.32096266746521,6.260162601626015,19.383333333333333,0,14317.5,0,0,0,0,0,2830,1440,6400,1200,0
31,14317.5,0,14317.5,22.15394878387451,3.1300813008130075,0.0,0,14317.5,0,0,0,0,0,2830,1440,6400,1200,0
32,14317.5,0,14317.5,23.731765508651733,6.260162601626015,0.0,0,14317.5,0,0,0,0,0,2830,1440,6400,1200,0
33,14170.0,0,14170.0,22.273810625076294,12.52032520325203,9.833333333333334,0,14170.0,0,0,0,0,0,2630,1440,6400,1300,0
34,14170.0,0,14170.0,22.30313515663147,18.455284552845526,0.0,0,14170.0,0,0,0,0,0,2630,1440,6400,1300,0
35,14170.0,0,14170.0,24.1638126373291,30.73170731707317,0.0,0,14170.0,0,0,0,0,0,2630,1440,6400,1300,0
36,14170.0,0,14170.0,22.702395915985107,13.170731707317074,0.0,0,14170.0,0,0,0,0,0,2630,1440,6400,1300,0
37,14170.0,0,14170.0,22.18992781639099,0.0,0.0,0,14170.0,0,0,0,0,0,2630,1440,6400,1300,0
38,14033.0,0,14033.0,21.972483158111572,1.788617886178862,9.133333333333333,0,14033.0,0,0,0,0,0,2640,1440,6400,1200,0
39,14033.0,0,14033.0,22.432717084884644,3.577235772357724,0.0,0,14033.0,0,0,0,0,0,2640,1440,6400,1200,0
40,14033.0,0,14033.0,23.394918203353882,8.94308943089431,0.0,0,14033.0,0,0,0,0,0,2640,1440,6400,1200,0
41,14033.0,0,14033.0,21.462356567382812,0.0,0.0,0,14033.0,0,0,0,0,0,2640,1440,6400,1200,0
42,14033.0,0,14033.0,21.15896987915039,0.0,0.0,0,14033.0,0,0,0,0,0,2640,1440,6400,1200,0
43,13869.0,0,13869.0,23.556045532226562,13.414634146341461,10.933333333333334,0,13869.0,0,0,0,0,0,2670,1480,6300,1200,0
44,13869.0,0,13869.0,21.08357834815979,4.471544715447155,0.0,0,13869.0,0,0,0,0,0,2670,1480,6300,1200,0
45,13539.0,0,13539.0,21.085489511489868,24.268292682926827,22.0,0,13539.0,0,0,0,0,0,2510,1520,6200,1100,0
46,13421.0,0,13421.0,21.059428215026855,14.512195121951219,7.866666666666666,0,13421.0,0,0,0,0,0,2430,1520,6300,1000,0
47,13244.0,0,13244.0,21.046000003814697,17.11382113821138,11.8,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
48,13244.0,0,13244.0,21.16014003753662,14.43089430894309,0.0,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
49,13244.0,0,13244.0,22.056418657302856,3.2113821138211387,0.0,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
50,13244.0,0,13244.0,21.167083740234375,0.0,0.0,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
51,13244.0,0,13244.0,22.10084366798401,0.0,0.0,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
52,13244.0,0,13244.0,21.147412061691284,0.0,0.0,0,13244.0,0,0,0,0,0,2520,1440,6100,1100,0
53,13237.0,0,13237.0,21.401885271072388,10.0,0.4666666666666667,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
54,13237.0,0,13237.0,20.752824783325195,10.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
55,13237.0,0,13237.0,20.866339445114136,3.3333333333333335,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
56,13237.0,0,13237.0,21.472803354263306,3.3333333333333335,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
57,13237.0,0,13237.0,23.218743324279785,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
58,13237.0,0,13237.0,20.929562091827393,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
59,13237.0,0,13237.0,24.92232322692871,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
60,13237.0,0,13237.0,28.122557878494263,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
61,13237.0,0,13237.0,32.08808732032776,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
62,13237.0,0,13237.0,26.486992835998535,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
63,13237.0,0,13237.0,24.485999822616577,0.0,0.0,0,13237.0,0,0,0,0,0,2510,1480,6100,1000,0
64,13045.0,0,13045.0,29.96311092376709,3.577235772357724,12.8,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
65,13045.0,0,13045.0,23.230127573013306,3.577235772357724,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
66,13045.0,0,13045.0,22.61852264404297,17.88617886178862,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
67,13045.0,0,13045.0,24.303704738616943,14.308943089430896,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
68,13045.0,0,13045.0,21.991979360580444,3.577235772357724,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
69,13045.0,0,13045.0,22.40611243247986,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
70,13045.0,0,13045.0,22.071608543395996,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
71,13045.0,0,13045.0,22.16583013534546,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
72,13045.0,0,13045.0,24.39669895172119,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
73,13045.0,0,13045.0,22.747865915298462,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
74,13045.0,0,13045.0,22.299858808517456,0.0,0.0,0,13045.0,0,0,0,0,0,2520,1480,6000,900,0
