gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
84,14904.5,0,14904.5,1.974247932434082,0.44534412955465585,6.875,0,14904.5,0,0,0,0,0,2400,1400,7800,900,0
85,14904.5,0,14904.5,2.397824287414551,2.955465587044534,22.8125,0,14904.5,0,0,0,0,0,2400,1400,7800,900,0
86,14813.25,0,14813.25,2.2518200874328613,0.8502024291497976,0.0,0,14813.25,0,0,0,0,0,2290,1360,7800,900,0
87,14813.25,0,14813.25,2.3901801109313965,1.983805668016194,7.0,0,14813.25,0,0,0,0,0,2290,1360,7800,900,0
88,14758.25,0,14758.25,2.1697769165039062,1.4979757085020242,2.5,0,14758.25,0,0,0,0,0,2380,1320,7800,900,0
89,14758.25,0,14758.25,2.410914182662964,1.0526315789473684,0.0,0,14758.25,0,0,0,0,0,2380,1320,7800,900,0
90,14733.25,0,14733.25,2.5232646465301514,0.7287449392712549,6.25,0,14733.25,0,0,0,0,0,2380,1280,7800,900,0
91,14733.25,0,14733.25,3.9433016777038574,0.688259109311741,5.0,0,14733.25,0,0,0,0,0,2380,1280,7800,900,0
92,14718.25,0,14718.25,2.869342088699341,1.6599190283400809,0.0,0,14718.25,0,0,0,0,0,2380,1280,7800,900,0
93,14718.25,0,14718.25,2.428337335586548,1.3360323886639678,0.0,0,14718.25,0,0,0,0,0,2380,1280,7800,900,0
94,14718.25,0,14718.25,1.7628352642059326,0.5668016194331984,21.25,0,14718.25,0,0,0,0,0,2380,1280,7800,900,0
95,14573.25,0,14573.25,2.6764228343963623,1.5789473684210527,10.0,0,14573.25,0,0,0,0,0,2300,1360,7800,900,0
96,14573.25,0,14573.25,2.5976059436798096,2.064777327935223,0.0,0,14573.25,0,0,0,0,0,2300,1360,7800,900,0
97,14560.75,0,14560.75,2.53190279006958,0.8097165991902834,3.125,0,14560.75,0,0,0,0,0,2300,1360,7800,900,0
98,14445.75,0,14445.75,3.542968273162842,0.6072874493927125,73.75,0,14445.75,0,0,0,0,0,2300,1360,7700,900,0
99,14393.25,0,14393.25,2.013040542602539,2.6720647773279356,13.125,0,14393.25,0,0,0,0,0,2150,1320,7800,900,0
100,14393.25,0,14393.25,2.227005958557129,1.4574898785425103,12.0,0,14393.25,0,0,0,0,0,2150,1320,7800,900,0
