gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
41,12711.25,0,12711.25,25.370161533355713,18.47736625514403,2.15,0,12711.25,0,0,0,0,0,1520,1560,5900,1500,0
42,12420.25,0,12420.25,24.875303745269775,3.662551440329218,13.25,0,12420.25,0,0,0,0,0,1430,1640,5700,1400,0
43,12430.25,0,12430.25,25.377177953720093,10.411522633744855,15.9,0,12430.25,0,0,0,0,0,1420,1680,5700,1400,0
44,12329.25,0,12329.25,25.46761131286621,8.271604938271606,25.95,0,12329.25,0,0,0,0,0,1420,1680,5500,1400,0
45,12329.25,0,12329.25,25.291207790374756,7.489711934156378,6.05,0,12329.25,0,0,0,0,0,1420,1680,5500,1400,0
46,12255.25,0,12255.25,25.30497145652771,5.390946502057613,9.6,0,12255.25,0,0,0,0,0,1430,1640,5500,1400,0
47,12159.25,0,12159.25,25.594082593917847,10.94650205761317,8.8,0,12159.25,0,0,0,0,0,1440,1680,5300,1500,0
48,12159.25,0,12159.25,24.84822702407837,5.802469135802468,5.1,0,12159.25,0,0,0,0,0,1440,1680,5300,1500,0
49,12159.25,0,12159.25,24.898037910461426,7.407407407407406,9.4,0,12159.25,0,0,0,0,0,1440,1680,5300,1500,0
50,11981.25,0,11981.25,24.02526044845581,2.386831275720165,13.8,0,11981.25,0,0,0,0,0,1460,1680,5200,1500,0
51,11996.25,0,11996.25,25.7671320438385,6.131687242798354,1.85,0,11996.25,0,0,0,0,0,1470,1680,5200,1500,0
52,11761.25,0,11761.25,24.92292332649231,10.16460905349794,4.75,0,11761.25,0,0,0,0,0,1470,1640,5200,1400,0
53,11678.25,0,11678.25,24.912855625152588,7.572016460905348,16.85,0,11678.25,0,0,0,0,0,1470,1680,5100,1400,0
54,11588.25,0,11588.25,25.441033601760864,9.300411522633745,11.15,0,11588.25,0,0,0,0,0,1460,1680,5000,1400,0
55,11468.25,0,11468.25,25.089319229125977,8.271604938271604,5.6,0,11468.25,0,0,0,0,0,1460,1680,4900,1400,0
56,11506.25,0,11506.25,25.34913468360901,4.320987654320988,2.65,0,11506.25,0,0,0,0,0,1460,1720,4900,1400,0
57,11506.25,0,11506.25,24.714432954788208,5.473251028806584,1.2,0,11506.25,0,0,0,0,0,1460,1720,4900,1400,0
58,11506.25,0,11506.25,24.785292863845825,2.4279835390946505,5.6,0,11506.25,0,0,0,0,0,1460,1720,4900,1400,0
59,11376.25,0,11376.25,25.456265211105347,11.440329218106996,15.8,0,11376.25,0,0,0,0,0,1460,1680,4800,1400,0
60,11296.25,0,11296.25,25.101796865463257,7.325102880658436,12.2,0,11296.25,0,0,0,0,0,1450,1600,4800,1400,0
61,11264.25,0,11264.25,25.016350984573364,9.958847736625517,7.1,0,11264.25,0,0,0,0,0,1440,1680,4800,1400,0
62,11264.25,0,11264.25,25.09355401992798,6.460905349794238,6.25,0,11264.25,0,0,0,0,0,1440,1680,4800,1400,0
63,11171.25,0,11171.25,25.54276752471924,11.604938271604937,1.7,0,11171.25,0,0,0,0,0,1460,1640,4700,1400,0
64,11139.25,0,11139.25,24.820252180099487,7.4074074074074066,0.6,0,11139.25,0,0,0,0,0,1440,1640,4700,1400,0
65,11139.25,0,11139.25,25.05941891670227,5.80246913580247,6.55,0,11139.25,0,0,0,0,0,1440,1640,4700,1400,0
66,11117.25,0,11117.25,24.975226402282715,8.559670781893002,1.5,0,11117.25,0,0,0,0,0,1430,1640,4700,1400,0
67,11164.25,0,11164.25,25.19564127922058,6.954732510288066,1.0,0,11164.25,0,0,0,0,0,1430,1680,4700,1400,0
68,11154.25,0,11154.25,24.590002059936523,2.222222222222222,1.5,0,11154.25,0,0,0,0,0,1420,1680,4700,1400,0
69,11154.25,0,11154.25,25.102486610412598,5.0205761316872435,4.4,0,11154.25,0,0,0,0,0,1410,1680,4700,1400,0
70,11196.25,0,11196.25,24.638997077941895,5.884773662551439,0.1,0,11196.25,0,0,0,0,0,1420,1720,4600,1500,0
71,11076.25,0,11076.25,24.41146945953369,6.748971193415638,20.95,0,11076.25,0,0,0,0,0,1420,1720,4500,1500,0
72,11059.25,0,11059.25,22.211201906204224,7.078189300411522,5.3,0,11059.25,0,0,0,0,0,1290,1680,4600,1500,0
73,10997.25,0,10997.25,20.983826160430908,7.777777777777778,12.15,0,10997.25,0,0,0,0,0,1290,1680,4600,1500,0
74,10904.25,0,10904.25,21.081969499588013,7.242798353909463,13.0,0,10904.25,0,0,0,0,0,1140,1680,4600,1500,0
75,10904.25,0,10904.25,21.276391983032227,7.530864197530865,0.0,0,10904.25,0,0,0,0,0,1140,1680,4600,1500,0
76,10904.25,0,10904.25,20.651332139968872,1.975308641975309,0.55,0,10904.25,0,0,0,0,0,1140,1680,4600,1500,0
77,10889.25,0,10889.25,20.80542826652527,2.222222222222222,7.75,0,10889.25,0,0,0,0,0,1140,1680,4600,1500,0
78,10824.25,0,10824.25,21.01114273071289,10.205761316872426,1.4,0,10824.25,0,0,0,0,0,1140,1720,4500,1500,0
79,10824.25,0,10824.25,21.209789276123047,7.489711934156378,0.25,0,10824.25,0,0,0,0,0,1140,1720,4500,1500,0
80,10824.25,0,10824.25,20.559021949768066,0.08230452674897121,1.05,0,10824.25,0,0,0,0,0,1140,1720,4500,1500,0
81,10789.25,0,10789.25,20.27796721458435,5.514403292181069,3.05,0,10789.25,0,0,0,0,0,1140,1720,4500,1500,0
82,10607.25,0,10607.25,20.7999427318573,8.97119341563786,1.3,0,10607.25,0,0,0,0,0,1140,1640,4500,1400,0
83,10647.25,0,10647.25,20.877777099609375,5.843621399176955,18.15,0,10647.25,0,0,0,0,0,1130,1600,4500,1500,0
84,10477.25,0,10477.25,20.790750980377197,9.34156378600823,3.1375,0,10477.25,0,0,0,0,0,1140,1600,4400,1400,0
85,10631.5,0,10631.5,19.710029363632202,5.1440329218107,0.65,0,10631.5,0,0,0,0,0,1180,1680,4400,1500,0
86,10513.25,0,10513.25,19.77700161933899,8.189300411522634,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
87,10513.25,0,10513.25,20.24608826637268,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
88,10513.25,0,10513.25,20.375027179718018,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
89,10513.25,0,10513.25,20.594002962112427,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
90,10513.25,0,10513.25,20.792469263076782,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
91,10513.25,0,10513.25,20.84213137626648,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
92,10513.25,0,10513.25,20.09111261367798,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
93,10513.25,0,10513.25,20.658565282821655,0.0,0.0,0,10513.25,0,0,0,0,0,1170,1600,4400,1500,0
