gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
47,10564.25,0,10564.25,10.499136447906494,0,0,0,10564.25,0,0,0,0,0,1060,1560,4700,1200,0
48,10631.5,0,10631.5,11.883902311325073,0,0,0,10631.5,0,0,0,0,0,1090,1560,4600,1300,0
49,10660.25,0,10660.25,11.432925701141357,0,0,0,10660.25,0,0,0,0,0,1060,1560,4700,1300,0
50,10347.25,0,10347.25,12.004021883010864,0,0,0,10347.25,0,0,0,0,0,1050,1560,4700,1000,0
51,10541.25,0,10541.25,11.945430755615234,0,0,0,10541.25,0,0,0,0,0,1040,1560,4700,1200,0
52,10595.25,0,10595.25,11.964157581329346,0,0,0,10595.25,0,0,0,0,0,1070,1560,4600,1300,0
53,10358.25,0,10358.25,12.113711595535278,0,0,0,10358.25,0,0,0,0,0,1060,1560,4500,1200,0
54,10483.0,0,10483.0,12.302735090255737,0,0,0,10483.0,0,0,0,0,0,1110,1520,4400,1300,0
55,10456.0,0,10456.0,15.643123626708984,0,0,0,10456.0,0,0,0,0,0,1110,1520,4400,1300,0
56,10326.25,0,10326.25,11.280614376068115,0,0,0,10326.25,0,0,0,0,0,1130,1520,4300,1400,0
57,10352.25,0,10352.25,12.270192384719849,0,0,0,10352.25,0,0,0,0,0,1070,1520,4300,1400,0
58,10044.5,0,10044.5,12.10971736907959,0,0,0,10044.5,0,0,0,0,0,1050,1520,4300,1200,0
59,9966.25,0,9966.25,13.261094570159912,0,0,0,9966.25,0,0,0,0,0,1010,1440,4300,1200,0
60,9951.25,0,9951.25,13.38619875907898,0,0,0,9951.25,0,0,0,0,0,1010,1440,4300,1200,0
61,9951.25,0,9951.25,13.738913297653198,0,0,0,9951.25,0,0,0,0,0,1010,1440,4300,1200,0
62,9951.25,0,9951.25,12.920112133026123,0,0,0,9951.25,0,0,0,0,0,1010,1440,4300,1200,0
63,9714.0,0,9714.0,15.459770917892456,0,0,0,9714.0,0,0,0,0,0,1050,1400,4300,1000,0
64,9714.0,0,9714.0,15.477689504623413,0,0,0,9714.0,0,0,0,0,0,1050,1400,4300,1000,0
65,9814.0,0,9814.0,15.373125553131104,0,0,0,9814.0,0,0,0,0,0,1040,1400,4300,1100,0
66,9914.0,0,9914.0,15.037867784500122,0,0,0,9914.0,0,0,0,0,0,1030,1400,4300,1200,0
67,10069.75,0,10069.75,14.881191492080688,0,0,0,10069.75,0,0,0,0,0,1060,1360,4200,1400,0
68,9916.5,0,9916.5,14.828245162963867,0,0,0,9916.5,0,0,0,0,0,1350,1400,4100,1300,0
