gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
47,8471.0,0,8471.0,27.660980939865112,0,0,0,8471.0,0,0,0,0,0,1130,1560,2500,1600,0
48,8453.0,0,8453.0,27.085450410842896,0,0,0,8453.0,0,0,0,0,0,1130,1640,2400,1600,0
49,8453.0,0,8453.0,27.823540925979614,0,0,0,8453.0,0,0,0,0,0,1130,1640,2400,1600,0
50,8401.0,0,8401.0,27.3290593624115,0,0,0,8401.0,0,0,0,0,0,1130,1600,2400,1600,0
51,8401.0,0,8401.0,28.234834671020508,0,0,0,8401.0,0,0,0,0,0,1130,1600,2400,1600,0
52,8281.0,0,8281.0,27.71620464324951,0,0,0,8281.0,0,0,0,0,0,1040,1560,2400,1600,0
53,8281.0,0,8281.0,27.356964349746704,0,0,0,8281.0,0,0,0,0,0,1040,1560,2400,1600,0
54,8181.0,0,8181.0,28.025010347366333,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
55,8181.0,0,8181.0,27.98704433441162,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
56,8181.0,0,8181.0,28.190354347229004,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
57,8181.0,0,8181.0,27.130431175231934,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
58,8181.0,0,8181.0,28.762483835220337,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
59,8181.0,0,8181.0,27.823277235031128,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
60,8181.0,0,8181.0,27.467891454696655,0,0,0,8181.0,0,0,0,0,0,1040,1560,2300,1600,0
61,8172.0,0,8172.0,27.708209991455078,0,0,0,8172.0,0,0,0,0,0,900,1520,2300,1600,0
62,8172.0,0,8172.0,27.520182847976685,0,0,0,8172.0,0,0,0,0,0,900,1520,2300,1600,0
63,8147.0,0,8147.0,28.177494525909424,0,0,0,8147.0,0,0,0,0,0,900,1520,2300,1600,0
64,7981.0,0,7981.0,27.998725414276123,0,0,0,7981.0,0,0,0,0,0,860,1440,2300,1500,0
65,7978.0,0,7978.0,27.664306640625,0,0,0,7978.0,0,0,0,0,0,860,1440,2300,1500,0
66,7996.0,0,7996.0,26.99101734161377,0,0,0,7996.0,0,0,0,0,0,860,1480,2300,1500,0
67,7996.0,0,7996.0,28.027669191360474,0,0,0,7996.0,0,0,0,0,0,860,1480,2300,1500,0
68,7996.0,0,7996.0,27.401222229003906,0,0,0,7996.0,0,0,0,0,0,860,1480,2300,1500,0
69,7996.0,0,7996.0,28.276082277297974,0,0,0,7996.0,0,0,0,0,0,860,1480,2300,1500,0
70,7996.0,0,7996.0,28.147143602371216,0,0,0,7996.0,0,0,0,0,0,860,1480,2300,1500,0
71,7616.0,0,7616.0,27.654754877090454,0,0,0,7616.0,0,0,0,0,0,850,1480,2300,1200,0
72,7616.0,0,7616.0,28.056772470474243,0,0,0,7616.0,0,0,0,0,0,850,1480,2300,1200,0
73,7671.0,0,7671.0,27.424946308135986,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
74,7671.0,0,7671.0,27.72180676460266,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
75,7671.0,0,7671.0,27.17046809196472,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
76,7671.0,0,7671.0,28.403181314468384,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
77,7671.0,0,7671.0,27.68510413169861,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
78,7671.0,0,7671.0,29.775486707687378,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
79,7671.0,0,7671.0,35.371132612228394,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
80,7671.0,0,7671.0,40.23500847816467,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
81,7671.0,0,7671.0,37.67214345932007,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
82,7671.0,0,7671.0,51.92528438568115,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
83,7671.0,0,7671.0,36.54677414894104,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
84,7671.0,0,7671.0,35.220782995224,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
85,7671.0,0,7671.0,29.743875980377197,0,0,0,7671.0,0,0,0,0,0,760,1480,2300,1300,0
86,7669.0,0,7669.0,33.63493299484253,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
87,7669.0,0,7669.0,30.17773127555847,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
88,7669.0,0,7669.0,28.983852863311768,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
89,7669.0,0,7669.0,28.061803340911865,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
90,7669.0,0,7669.0,27.62166118621826,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
91,7669.0,0,7669.0,28.386455059051514,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
92,7669.0,0,7669.0,28.066241979599,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
93,7669.0,0,7669.0,28.77669048309326,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
94,7669.0,0,7669.0,28.141671180725098,0,0,0,7669.0,0,0,0,0,0,760,1480,2300,1300,0
95,7574.0,0,7574.0,27.043040990829468,0,0,0,7574.0,0,0,0,0,0,770,1480,2300,1200,0
96,7574.0,0,7574.0,28.679047346115112,0,0,0,7574.0,0,0,0,0,0,770,1480,2300,1200,0
97,7574.0,0,7574.0,27.612101078033447,0,0,0,7574.0,0,0,0,0,0,770,1480,2300,1200,0
