gen,score,h_total,s_total,time,diversity,sa_impact,H_Total,S_Total,H1_Prof,H2_Salle,H3_Grp,H4_Cap,H9_Indisp,S3_Gaps,S4_Lunch,S6_Stab,S8_FreeApm,S10_Sat
39,16499.5,0,16499.5,48.80967044830322,40.6938775510204,8877546.541666666,0,16499.5,0,0,0,0,0,1690,1720,4900,1200,5000
40,16563.5,0,16563.5,55.59272742271423,29.42857142857143,5386897.616666666,0,16563.5,0,0,0,0,0,1560,1680,5000,1300,5000
41,16563.5,0,16563.5,51.13993573188782,23.42857142857143,4788375.566666666,0,16563.5,0,0,0,0,0,1560,1680,5000,1300,5000
42,16412.25,0,16412.25,54.68558955192566,23.673469387755098,2356086.0166666666,0,16412.25,0,0,0,0,0,1420,1680,5000,1300,5000
43,16402.25,0,16402.25,49.77664017677307,31.83673469387755,4051264.75,0,16402.25,0,0,0,0,0,1410,1680,5000,1300,5000
44,16262.25,0,16262.25,54.525153160095215,29.10204081632653,5583581.441666666,0,16262.25,0,0,0,0,0,1290,1640,5000,1300,5000
45,16149.75,0,16149.75,55.938305377960205,8.857142857142858,2327463.1083333334,0,16149.75,0,0,0,0,0,1310,1640,4900,1300,5000
46,16099.25,0,16099.25,56.451372385025024,19.51020408163265,2088418.85,0,16099.25,0,0,0,0,0,1310,1680,4900,1300,5000
47,15908.0,0,15908.0,51.99752855300903,23.02040816326531,4789974.058333334,0,15908.0,0,0,0,0,0,1310,1640,4800,1300,5000
48,15908.0,0,15908.0,51.18588924407959,30.489795918367346,5219485.941666666,0,15908.0,0,0,0,0,0,1310,1640,4800,1300,5000
49,15945.5,0,15945.5,49.14696669578552,30.326530612244895,7184751.575,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
50,15945.5,0,15945.5,53.23761606216431,25.836734693877546,7882639.7,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
51,15945.5,0,15945.5,53.86176681518555,40.48979591836734,11608013.25,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
52,15945.5,0,15945.5,51.003836154937744,52.489795918367335,15806719.233333332,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
53,15945.5,0,15945.5,57.19909954071045,34.285714285714285,9549191.916666666,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
54,15945.5,0,15945.5,53.45933294296265,4.489795918367347,2627196.908333333,0,15945.5,0,0,0,0,0,1310,1680,4800,1300,5000
55,15955.5,0,15955.5,57.83031678199768,2.938775510204082,696879.0083333333,0,15955.5,0,0,0,0,0,1300,1680,4800,1300,5000
56,15845.5,0,15845.5,52.71248507499695,10.163265306122451,895361.95,0,15845.5,0,0,0,0,0,1310,1680,4700,1300,5000
57,15756.75,0,15756.75,52.299896240234375,14.448979591836736,2023802.5166666666,0,15756.75,0,0,0,0,0,1220,1640,4700,1300,5000
58,15756.75,0,15756.75,53.1822566986084,23.836734693877553,3887698.6083333334,0,15756.75,0,0,0,0,0,1220,1640,4700,1300,5000
59,15756.75,0,15756.75,53.03433656692505,33.14285714285714,4017995.2583333333,0,15756.75,0,0,0,0,0,1220,1640,4700,1300,5000
60,15756.75,0,15756.75,55.48382902145386,22.693877551020407,3822006.533333333,0,15756.75,0,0,0,0,0,1220,1640,4700,1300,5000
61,15756.75,0,15756.75,53.88509011268616,20.897959183673468,4190418.625,0,15756.75,0,0,0,0,0,1220,1640,4700,1300,5000
62,15724.25,0,15724.25,50.14216423034668,16.0,1394468.4333333333,0,15724.25,0,0,0,0,0,1220,1640,4700,1300,5000
63,15724.25,0,15724.25,54.265504360198975,13.673469387755102,2060087.75,0,15724.25,0,0,0,0,0,1220,1640,4700,1300,5000
64,15702.25,0,15702.25,51.38855767250061,10.36734693877551,1792548.7416666667,0,15702.25,0,0,0,0,0,1220,1600,4700,1300,5000
65,15612.25,0,15612.25,52.155986309051514,12.285714285714286,1593057.4,0,15612.25,0,0,0,0,0,1190,1640,4700,1200,5000
